,location,loc_province,loc_pulau,education_level_max
29107,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
29108,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29109,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29110,SURAKARTA,5119689.802955665,7326619.856529598,6802415.919704551
29111,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29112,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29113,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29114,DEPOK,6147304.742647059,7326619.856529598,6974653.64877161
29115,GRESIK,5281078.357615894,7326619.856529598,6802415.919704551
29116,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
29117,MAROS,5091700.533333333,5901028.0,6802415.919704551
29118,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29119,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
29120,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
29121,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
29122,PADANG,5281078.357615894,7326619.856529598,6974653.64877161
29123,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29124,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29125,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29126,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29127,KARAWANG,6147304.742647059,7326619.856529598,6802415.919704551
29128,ACEH,9222500.0,9222500.0,6802415.919704551
29129,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
29130,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29131,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29132,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
29133,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29134,MAKASSAR,5091700.533333333,5901028.0,3788580.486935867
29135,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29136,JAWA TIMUR,5281078.357615894,7326619.856529598,3788580.486935867
29137,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29138,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29139,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29140,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
29141,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29142,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
29143,ACEH,9222500.0,9222500.0,6802415.919704551
29144,BANTUL,4791679.339622642,4791679.339622642,3788580.486935867
29145,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29146,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29147,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
29148,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29149,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29150,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29151,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29152,BALI,7955276.255506608,7955276.255506608,6802415.919704551
29153,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29154,BEKASI,6147304.742647059,7326619.856529598,3788580.486935867
29155,DKI JAKARTA,8227419.464774282,7326619.856529598,3788580.486935867
29156,TANGERANG,6509462.142857143,6509462.142857143,11466979.966611018
29157,YOGYAKARTA,4791679.339622642,4791679.339622642,6802415.919704551
29158,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29159,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29160,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29161,BANTEN,6509462.142857143,6509462.142857143,6802415.919704551
29162,BATAM,8014655.172413793,8014655.172413793,6802415.919704551
29163,ACEH,9222500.0,9222500.0,6802415.919704551
29164,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
29165,ACEH,9222500.0,9222500.0,6802415.919704551
29166,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
29167,CIKARANG,6509462.142857143,6509462.142857143,6802415.919704551
29168,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29169,SEMARANG,5119689.802955665,7326619.856529598,11466979.966611018
29170,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
29171,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29172,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
29173,BATAM,8014655.172413793,8014655.172413793,11466979.966611018
29174,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29175,JAWA BARAT,6147304.742647059,7326619.856529598,6974653.64877161
29176,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29177,MALANG,5281078.357615894,7326619.856529598,6802415.919704551
29178,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
29179,SAMARINDA,6816468.518518519,6000208.808290156,6802415.919704551
29180,SERANG,6509462.142857143,6509462.142857143,6802415.919704551
29181,SORONG,,5283114.827586207,6802415.919704551
29182,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
29183,PEKANBARU,5923152.173913044,5923152.173913044,6802415.919704551
29184,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29185,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29186,KALIMANTAN TENGAH,6397777.777777778,6000208.808290156,6802415.919704551
29187,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29188,KALIMANTAN BARAT,5424233.766233766,6000208.808290156,6802415.919704551
29189,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29190,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29191,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29192,CIKARANG,6509462.142857143,6509462.142857143,6802415.919704551
29193,BALIKPAPAN,6816468.518518519,6000208.808290156,6802415.919704551
29194,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29195,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29196,BALI,7955276.255506608,7955276.255506608,6802415.919704551
29197,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
29198,BOGOR,6147304.742647059,7326619.856529598,6802415.919704551
29199,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
29200,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29201,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29202,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29203,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29204,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29205,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29206,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
29207,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
29208,DEPOK,6147304.742647059,7326619.856529598,6802415.919704551
29209,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29210,SURABAYA,5281078.357615894,7326619.856529598,6974653.64877161
29211,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
29212,BOGOR,6147304.742647059,7326619.856529598,6802415.919704551
29213,JAWA TIMUR,5281078.357615894,7326619.856529598,6802415.919704551
29214,TANGERANG,6509462.142857143,6509462.142857143,3788580.486935867
29215,BEKASI,6147304.742647059,7326619.856529598,11466979.966611018
29216,TANGERANG,6509462.142857143,6509462.142857143,11466979.966611018
29217,JAWA TIMUR,5281078.357615894,7326619.856529598,6974653.64877161
29218,JEPARA,5119689.802955665,7326619.856529598,6802415.919704551
29219,CIMAHI,6147304.742647059,7326619.856529598,6802415.919704551
29220,DKI JAKARTA,8227419.464774282,7326619.856529598,3788580.486935867
29221,PASURUAN,5281078.357615894,7326619.856529598,6802415.919704551
29222,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29223,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
29224,ACEH,9222500.0,9222500.0,6802415.919704551
29225,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
29226,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29227,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29228,TANGERANG,6509462.142857143,6509462.142857143,11466979.966611018
29229,SIDOARJO,5281078.357615894,7326619.856529598,3788580.486935867
29230,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29231,DENPASAR,7955276.255506608,7955276.255506608,6802415.919704551
29232,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
29233,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29234,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
29235,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
29236,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29237,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29238,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29239,PAPUA,5283114.827586207,5283114.827586207,6974653.64877161
29240,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
29241,BANDUNG,5281078.357615894,7326619.856529598,11466979.966611018
29242,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29243,BANTEN,6509462.142857143,6509462.142857143,6974653.64877161
29244,DKI JAKARTA,8227419.464774282,7326619.856529598,3788580.486935867
29245,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29246,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
29247,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
29248,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29249,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
29250,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29251,MOJOKERTO,5281078.357615894,7326619.856529598,6802415.919704551
29252,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
29253,PASURUAN,5281078.357615894,7326619.856529598,6802415.919704551
29254,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29255,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29256,BOGOR,6147304.742647059,7326619.856529598,6802415.919704551
29257,BANDUNG,5281078.357615894,7326619.856529598,6974653.64877161
29258,DENPASAR,7955276.255506608,7955276.255506608,6802415.919704551
29259,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29260,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29261,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
29262,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29263,SUMATERA SELATAN,5834890.172413793,7206423.31372549,11466979.966611018
29264,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29265,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29266,LAMPUNG,4265999.047619048,4265999.047619048,11466979.966611018
29267,SUMATERA UTARA,7616092.593582888,7206423.31372549,11466979.966611018
29268,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
29269,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29270,MALANG,5281078.357615894,7326619.856529598,6974653.64877161
29271,BALI,7955276.255506608,7955276.255506608,6802415.919704551
29272,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29273,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29274,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
29275,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29276,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29277,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29278,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29279,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29280,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29281,BATAM,8014655.172413793,8014655.172413793,3788580.486935867
29282,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29283,TANGERANG,6509462.142857143,6509462.142857143,6974653.64877161
29284,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29285,BOGOR,6147304.742647059,7326619.856529598,6802415.919704551
29286,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29287,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29288,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
29289,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29290,KALIMANTAN BARAT,5424233.766233766,6000208.808290156,6802415.919704551
29291,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29292,CIKARANG,6509462.142857143,6509462.142857143,11466979.966611018
29293,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29294,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
29295,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29296,SEMARANG,5119689.802955665,7326619.856529598,3788580.486935867
29297,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29298,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29299,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29300,BANTEN,6509462.142857143,6509462.142857143,6802415.919704551
29301,DUMAI,5923152.173913044,5923152.173913044,6802415.919704551
29302,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29303,PALEMBANG,5834890.172413793,7206423.31372549,6974653.64877161
29304,MALANG,5281078.357615894,7326619.856529598,6802415.919704551
29305,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
29306,DEPOK,6147304.742647059,7326619.856529598,6802415.919704551
29307,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29308,DEPOK,6147304.742647059,7326619.856529598,6802415.919704551
29309,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29310,TANGERANG,6509462.142857143,6509462.142857143,6974653.64877161
29311,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
29312,DEPOK,6147304.742647059,7326619.856529598,6974653.64877161
29313,JAWA TIMUR,5281078.357615894,7326619.856529598,6974653.64877161
29314,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29315,MEDAN,7616092.593582888,7206423.31372549,6974653.64877161
29316,SERANG,6509462.142857143,6509462.142857143,6802415.919704551
29317,JAWA TIMUR,5281078.357615894,7326619.856529598,6802415.919704551
29318,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29319,DKI JAKARTA,8227419.464774282,7326619.856529598,3788580.486935867
29320,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
29321,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29322,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
29323,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
29324,ACEH,9222500.0,9222500.0,6802415.919704551
29325,CIKARANG,6509462.142857143,6509462.142857143,6974653.64877161
29326,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29327,PASURUAN,5281078.357615894,7326619.856529598,6802415.919704551
29328,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29329,BALI,7955276.255506608,7955276.255506608,3788580.486935867
29330,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29331,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29332,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
29333,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29334,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29335,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
29336,CIKARANG,6509462.142857143,6509462.142857143,6802415.919704551
29337,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
29338,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29339,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29340,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
29341,SURABAYA,5281078.357615894,7326619.856529598,6974653.64877161
29342,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29343,KEDIRI,5320384.615384615,5320384.615384615,6802415.919704551
29344,BANJARMASIN,5879255.319148936,6000208.808290156,6802415.919704551
29345,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
29346,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
29347,PURWOKERTO,5281078.357615894,7326619.856529598,6802415.919704551
29348,KALIMANTAN BARAT,5424233.766233766,6000208.808290156,6802415.919704551
29349,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
